"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"OLFM4",95.6208625778925,2.67001078626691,0.344154314222732,4.2713710841804,1.94274822288343e-05,0.0023793046210669
"PARP8",0.662287896463602,3.79116569473834,0.396104867041937,6.54161539111815,6.08578499327988e-11,3.10983613156602e-08
"PDE4B",0.601540031414407,3.39421415000654,0.613470113716375,3.57672541978303,0.000347925296621919,0.0296316377623001
"PDP1",0.597349099678557,2.2262746885078,0.284627413484581,3.60567759775322,0.000311339478726439,0.026980934124252
"PF4",0.938872622944246,2.42047269094801,0.354702110792871,3.44083853411491,0.000579914483198054,0.0427549886891142
"PFKFB3",1.00523814431784,2.48859757203325,0.286457128367123,4.49839590091047,6.84681075996818e-06,0.000957197062754419
"PI3",83.4781507444358,4.62051936786178,0.346217859155861,9.87967338311663,5.09988615978337e-23,1.25958688336383e-19
"PIK3AP1",0.370242823550003,2.82836412647101,0.329880826681625,4.9362193700411,7.96515114372977e-07,0.000149412119998647
"PITPNC1",0.615050185474025,2.10787069175441,0.240529972587282,3.7744597148905,0.000160354817444751,0.0157370731106871
"PITX1",1.18156405280734,4.0429165700279,0.408934440952995,6.95201060444472,3.60116326177806e-12,2.07464628568047e-09
"PITX2",3.68258820973777,-3.44706840635547,0.30218182139515,-7.4361468733656,1.03664575498317e-13,7.31526354433121e-11
"PLA2G16",1.9428973005357,2.41503329765821,0.32767260729085,3.70807101546856,0.000208844093631084,0.0196692196054169
"PLA2G2A",105.521009390846,3.4039182938707,0.242187576327231,9.10004686158171,9.02928624327808e-20,1.91149989770197e-16
"PLEKHA4",0.560848707499018,3.90717565567472,0.474873860766377,5.70083106133855,1.19224746827945e-08,3.75913090051771e-06
"PLEKHS1",0.774866307591299,2.27299462019352,0.277936492335631,3.86057480677201,0.000113120601172341,0.0116412096442564
"PLLP",1.78406756444231,2.16308340623231,0.255574245172965,3.7683116527666,0.000164355426824749,0.0160235728297102
"PPP1R12B",3.16540835759282,2.43765886609353,0.209327397019433,5.91255078750456,3.36849932945423e-09,1.16087887356238e-06
"PPP1R14A",4.03988420161562,-2.68415433166224,0.424210461593379,-3.49862737021523,0.000467659661876,0.0364749922596865
"PRDM1",0.505420676905283,2.37970627999149,0.340036721897234,3.4693496437953,0.000521719998439665,0.0397852851380024
"PROCR",0.756573458922543,2.92608133950281,0.396248124722967,4.35606185066386,1.32423372048972e-05,0.00173662119503869
"PROS1",0.810987514392477,2.51440391472133,0.33904102447664,3.87682852466101,0.000105826885955074,0.0109667735871905
"PRSS22",2.0356312730285,3.40353718009612,0.406111028901119,5.4259476430832,5.76478568928565e-08,1.55324289326407e-05
"PYY",46.9275491802586,-5.54556026848198,0.543628496186658,-7.99362119345176,1.31031949742543e-15,1.14221321366749e-12
"RBM24",0.264550620342567,3.47795919874903,0.639044795872496,3.56463148352363,0.000364367763308493,0.0306793516162987
"RBPMS",0.571077484354714,4.10216012429005,0.581179064180334,4.99357307094865,5.92723454068836e-07,0.00012199401202564
"REG1B",4.448074785339,5.76324543396,1.10357423398187,4.13496916967251,3.55002290978107e-05,0.00410998355469107
"REG4",161.644651366585,4.75412462895973,0.407936835724398,8.71243858782319,2.97406439535941e-18,4.89696225275902e-15
"RNF183",0.43596583030561,2.91050437896915,0.472628629535193,3.6191298454589,0.000295595300475689,0.0257984650288961
"RP11-1143G9.4",0.896263884848453,2.58379476265099,0.282483357948743,4.89867712101495,9.64840410577918e-07,0.000174365488345783
"RP11-138A9.2",0.502787499857114,2.74382243706,0.379625646289863,4.06669689508073,4.76841984678129e-05,0.00535327376586757
"RP11-277P12.20",0.945479268829917,2.38082028928759,0.264888676664036,4.45779828778884,8.28057657122213e-06,0.00113620244637908
"RP11-350J20.12",0.247783192349069,3.51428738334347,0.595045172774846,3.88926335214411,0.000100548961375138,0.0104932046381562
"RP11-462G2.1",5.23866902479256,2.88404844932043,0.417931406172533,4.02948528023569,5.58991158035136e-05,0.00613606664512791
"RP11-475O23.3",0.203698967078042,2.13442786528545,0.256934768209072,3.6368291913109,0.000276014830136417,0.0246401431794672
"RP6-99M1.2",0.399640820097251,2.47404865113781,0.289686887605853,4.39801974354902,1.09243043455403e-05,0.00147170241905966
"S100A11",97.5018388766121,1.86869544505463,0.181214387036114,3.69007922600187,0.00022418422136455,0.0208942514239073
"S100A9",3.49030912573535,5.65525054553082,0.499888027533557,8.91249699960406,4.9895907844478e-19,9.24259322934149e-16
"S100P",66.371492481206,4.56271265558115,0.234561827749495,14.3361462001073,1.30081001753591e-46,1.92767036498646e-42
"SAA1",9.35641523375506,5.29587648626373,0.732917870245036,5.58845220255629,2.29102416191071e-08,6.79013741107097e-06
"SAA2",2.86744124243011,4.51552342763526,0.75987759843122,4.36323354508701,1.28154005227224e-05,0.00169563768166271
"SCD",3.37730324557128,2.31928555993875,0.282361031821225,3.96402277155375,7.36972179426745e-05,0.00791390632385864
"SDR16C5",6.6595355596699,3.51002267860083,0.271255712967563,8.51603327844773,1.6511140452867e-17,1.88214300285412e-14
"SEC24D",1.84368063173214,2.48260019664064,0.265322475112647,4.83411816543655,1.33737133348931e-06,0.000233158891658565
"SERPINB5",2.63857255475613,4.89888463534301,0.442225247735321,8.36425476447888,6.04960753322332e-17,5.60307087717728e-14
"SESTD1",1.17652191012731,2.21991627407304,0.240223996597891,4.24568855950004,2.17923153431943e-05,0.00262553106561623
"SGMS1",0.744841299602888,2.50277056286317,0.270081786549474,4.82361502234999,1.40979405261582e-06,0.000237406114383112
"SI",2.21491412102155,2.61671694961031,0.286707150385604,4.94133804373176,7.75882510340923e-07,0.000148732896576001
"SKIL",2.40734004520498,2.4582995535778,0.223180680656622,5.63803080927857,1.72005739889884e-08,5.31031887380872e-06
"SLC16A14",0.215573830939145,2.50076810287724,0.380906327931842,3.41492909802745,0.000637986162427807,0.0461186192244765
"SLC17A9",0.900779639071494,2.74818429417372,0.349324114860269,4.43194222303548,9.33880448750138e-06,0.00126964902477324
"SLC28A2",1.06358227403237,2.52499292059925,0.388594573992684,3.40970515101477,0.000650331459650277,0.0467828247599877
"SLC40A1",10.7532762796097,2.82131311869036,0.230145604270917,7.04472772281072,1.85824510203027e-12,1.19727539856463e-09
"SLC6A14",0.968076385537804,5.00578800693476,0.659919871177603,5.76704562652958,8.06732172982691e-09,2.65665868254011e-06
"SLC7A11",0.692289872159575,2.52038697849248,0.347099429826825,3.80405977374047,0.000142343808534958,0.0145475372322728
"SLFN5",0.342721603061247,2.53882810871476,0.312958232983036,4.27797695543397,1.88599540169398e-05,0.0023290471548086
"SOCS1",5.85869032386002,2.25208428356702,0.304620969487585,3.4537487203746,0.000552852241376714,0.0413773604290986
"SOCS3",2.48557076654901,2.78549991537171,0.293447829980242,5.40300439597206,6.55338530316449e-08,1.66242942463004e-05
"SPINK4",290.08976155118,3.71641745772207,0.413633412983123,6.08368999876889,1.17447588109412e-09,4.58014686366678e-07
"SPINK5",14.1795240184899,3.68798335311165,0.293596139933862,8.47416915519434,2.36763193632638e-17,2.38775565633362e-14
"SPON1",1.7835619524488,2.55295165057449,0.270467681881268,5.00226733620773,5.66599434250396e-07,0.000118259676283896
"STAT1",4.36361980004417,2.14919604479511,0.20154842405764,4.70951856474776,2.48302598139743e-06,0.000371822807499377
"STRN3",1.43271764665055,2.19219891968396,0.230894346594415,4.29719884578568,1.72970021203286e-05,0.00220969202087198
"STS",0.795109392992305,2.38249104954264,0.275728055422214,4.28861345912706,1.7979195146902e-05,0.00225791265154187
"TBC1D8B",1.10467473551697,2.00774982940803,0.230492350877596,3.50445394969741,0.000457544692157485,0.0364535203929128
"TFF1",198.351375583287,2.68092672605068,0.364501763199799,4.06287945783933,4.8471063304833e-05,0.00540069689559639
"TGFBI",1.67508450669461,3.93730375067482,0.451390501797128,6.06415894835347,1.32645926010905e-09,5.0402050706554e-07
"TGM2",0.488761003880661,3.73263502237256,0.666913684713614,3.79754544017211,0.000146135993596526,0.0147318999258974
"TIMP1",37.9580897926941,3.01965525595427,0.286158006430428,6.35891785329682,2.03180021610644e-10,9.40913981327539e-08
"TMEM105",0.26113993126271,2.59039628340794,0.348836379845371,3.98581215647364,6.72497004053269e-05,0.00728592320121257
"TMEM200A",0.514961174297445,2.77574603727945,0.348035977326299,4.52753778326232,5.96749336194832e-06,0.000850310424333771
"TNIP3",0.935883007634575,4.85783974049125,0.688549748726628,5.31238265246032,1.0820110177938e-07,2.54513036074385e-05
"TRIM22",0.586048148107919,2.90946532968081,0.334560249172111,5.10958888245387,3.22860577489984e-07,7.03598661444716e-05
"TRIM29",0.495529761034073,2.53256170468668,0.376287795158482,3.54133650315563,0.000398105500158193,0.0327751411491348
"UBD",1.73658754378776,4.73612694305331,0.58706736902669,6.02337504964025,1.70816991631957e-09,6.32834249748492e-07
"UNC13D",2.6430048613102,2.17001779198304,0.235351885269925,4.12156372093866,3.76309350755488e-05,0.00432289013088805
"UNC5CL",0.599512832225884,2.68321732219096,0.290865594528906,5.09932198957124,3.40872268237045e-07,7.32084948261561e-05
"UPK3A",0.176386316059404,2.76100892349496,0.446073354870766,3.49944444439459,0.000466228748871331,0.0364749922596865
"URAD",21.733338053237,-2.26895726654496,0.249571695249759,-4.28316706938739,1.84251715086036e-05,0.00229447576963022
"VNN1",0.811109651418938,4.05958521333965,0.72470874181416,3.94584065066093,7.95204876989097e-05,0.00847779933244707
"WNT5B",0.131326989663326,2.58748400493474,0.39739311835344,3.49146459979892,0.000480380119303661,0.0372709580521516
"XKR9",0.386496427700765,3.32673111961778,0.475675702662637,4.47096857735893,7.78661397138731e-06,0.00107840964899055
"ZNF189",0.916189688292851,2.25784533639815,0.24654879591467,4.29061246263102,1.78181022442191e-05,0.00225680732612892
"ZNF654",0.491602965320422,2.10978325853667,0.265130773006897,3.43145100894418,0.000600361558624788,0.0438263937796095
